dataset_id,handle,siteid,sitename,long,lat,altitude,depositionalenvironment,region,country,harmonisation_region,n_sample_counts,age_min,age_max,n_chron_control,age_type,curve_name,postbomb_curve_name,end_of_interest_period,source_of_data,data_publicity,doi
1574,LADDLAKE,1535,Ladd Lake,-84.75,41.41667,NA,Glacial Origin Lake,North America,United States,North America,57,155,13535,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n30d2x
15750,SHELBYAL,10357,Lake Shelby,-87.6773,30.25123,NA,Natural Lake,North America,United States,North America,34,1,5467,8,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/8xyz-8886
15762,LILYCA,10361,Lily Lake,-120.21177,41.97585,NA,Landslide Origin Lake,North America,United States,North America,83,407.5,11439,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/gd2j-5k10
15766,LILYPDCA,10363,Lilypad Lake,-118.99583,36.98158,NA,Glacial Origin Lake,North America,United States,North America,33,4,17866.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/vmwe-g130
15768,LOSTLKOR,10364,Lost Lake,-123.581,45.822,NA,Tectonic Origin Lake,North America,United States,North America,47,-50,8503,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/5ct3-qj23
1577,LAGOAJO,1537,Lago de Ajo,-6.14159,43.03849,NA,Cirque Lake,Europe,Spain,Europe,61,7,14143.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3673f
15776,MCMURRAY,10368,McMurray Lake,-120.65033,39.4591,NA,Glacial Scour Lake,North America,United States,North America,32,-39,14976.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/hrkc-qm74
15778,MONOLK,10369,Mono Lake,-119.149,37.9419,NA,Tectonic Origin Lake,North America,United States,North America,42,-36,13035,15,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/ez69-yw85
1580,LAKE16,1540,Lake Sixteen,-84.31667,45.6,NA,Lacustrine,North America,United States,North America,36,2321,13046.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n36w7h
15825,PASCAGOU,10392,Pascagoula Marsh,-88.604,30.382,NA,Salt Marsh,North America,United States,North America,69,-42,4982,6,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/ttaf-pc16
15829,ROBINSON,10394,Robinson Lake,-64.26654,63.39458,NA,Moraine Dammed Lake,North America,Canada,North America,7,191,7105,24,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/mgv7-z770
15831,SANDYRUN,10395,Sandy Run Creek,-83.107,32.555,NA,Palustrine,North America,United States,North America,24,100,17485,9,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/44v8-7p56
15855,SHEEPMTN,10399,Sheep Mountain Bog,-113.79265,46.95179,NA,Fen,North America,United States,North America,119,-27,9007.5,15,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/5fb5-p537
15866,TANBOG07,2536,Tannersville Bog,-75.27217,41.03345,NA,Fen,North America,United States,North America,66,-7,11349,13,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/b9nq-n244
15872,TOPLAKE,10408,Top Lake,-130.94579,54.475,NA,Glacial Origin Lake,North America,Canada,North America,26,11,14789.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/7q6k-xg57
15878,TUMALO,10411,Tumalo Lake,-121.546,44.021,NA,Fluvial Origin Lake,North America,United States,North America,34,5,11975,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/x1bk-ra92
1590,LAKECH2,1549,Lake CH2,-74.58333,49.68333,NA,Glacial Origin Lake,North America,Canada,North America,96,2,8654.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n32647
15902,WOODSBC,10421,Woods Lake,-127.27054,51.00367,NA,Glacial Scour Lake,North America,Canada,North America,52,25,14125.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/zn7m-gc31
15904,DIVERS,10422,Divers Lake,-78.40148,43.0402,NA,Natural Lake (Origin Unknown),North America,United States,North America,93,-44,12419.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/xqhj-c782
1591,LAKEEC1,1550,Lake EC1,-75.1,56.28333,NA,Glacial Origin Lake,North America,Canada,North America,33,3.5,6779.5,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3hj06
1592,LAKEEC2,1551,Lake EC2,-74.945,56.02333,NA,Glacial Origin Lake,North America,Canada,North America,42,53,6829,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3cq8q
15929,HISCOCKP,5803,Hiscock Site,-78,43,NA,Marsh,North America,United States,North America,42,136,12766,33,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/ad82-ja20
15931,GREENPND,10433,Green Pond,-72.5127,42.5656,NA,Natural Lake,North America,United States,North America,67,-16,2497.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/jmze-9037
15939,SRM-1,10436,SRM-1,-81.11444,25.35278,NA,Mangrove Swamp,North America,NA,North America,28,-58,7652.5,12,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/yhre-qg42
1595,LAKEGB2,1554,Lake GB2,-75.28333,56.1,NA,Glacial Origin Lake,North America,Canada,North America,58,4,7111,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n30h9m
15950,LXSITE5,10440,Larix laricina Site 5,-76.3425,57.60361,NA,Palustrine,North America,Canada,North America,22,-45,4344.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/xz5z-pr53
15967,STONEMAN,10449,Stoneman Lake,-111.52408,34.77379,NA,Caldera Lake,North America,United States,North America,23,-42,9779.5,8,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/0n3x-5g88
15976,GRANDPOP,10453,Grandfather Lake,-158.5532,59.7939,NA,Moraine Dammed Lake,North America,United States,North America,26,-40,10936,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/ywkn-vk84
1598,LAKELB1,1556,Lake LB1,-75.61667,57.91667,NA,Glacial Origin Lake,North America,Canada,North America,30,0,7230,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3164x
1599,LAKELR1,1557,Lake LR1,-75.25,58.58333,NA,Glacial Origin Lake,North America,Canada,North America,21,89,7497.5,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3gh9z
1603,LAKELT1,1559,Lake LT1,-75.15,58.14167,NA,Glacial Origin Lake,North America,Canada,North America,15,2,7355.5,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3ch2c
16054,LTWILLOW,10473,Little Willow Lake,-121.39227,40.40972,NA,Explosion Crater Lake,North America,United States,North America,57,79,15268,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/vqnc-sx41
16075,GRASSCA,10483,Grass Lake,-122.1965,41.6343,NA,Volcanic Origin Lake,North America,United States,North America,36,669,19974.5,19,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/fvkb-9e77
16079,MS-85-22,10485,Brier Island Bog MS-85-22,-66.39472,44.22972,NA,Bog,North America,NA,North America,11,11399.5,14072,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/zh76-mx93
16081,MS-85-16,10486,Chance Harbour Lake,-62.61486,45.66757,NA,Glacial Scour Lake,North America,Canada,North America,58,-35,16299.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/p7fp-g179
16083,LOSTMOOS,10487,Lost Moose Core 128,-94.31667,57.53361,NA,Mire,North America,Canada,North America,28,-34,4946.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/bt8w-b647
16103,PYELAKE,10496,Pye Lake,-62.09501,44.97306,NA,Glacial Scour Lake,North America,Canada,North America,54,-40,14274.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/f5x5-y496
16129,LIMABOG,10506,Lima Bog,-88.8579,42.7776,NA,Bog,North America,United States,North America,113,-19,12447.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/t4b6-ax18
1615,LANSTJE,1569,Tourbière de Lanoraie STJEAN,-73.21694,46,NA,Bog,North America,Canada,North America,43,0,5736,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n33067
16175,BINNEWTR,10515,Binnewater Pond,-74.55597,41.4059,NA,Lacustrine,North America,United States,North America,101,-40,19865,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/ywa8-4h38
16179,OTISVILL,10517,Otisville,-74.5326,41.4656,NA,Bog,North America,United States,North America,22,-41,17182,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/pkt4-am12
16199,CROAGHST,10523,Croaghaun East,-9.4564800000000009,54.19087,NA,Blanket Bog,Europe,Ireland,Europe,45,7,6649.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/e2gb-7a78
16205,LOUGHDOO,10524,Lough Doo,-9.09887,54.05003,NA,Natural Lake,Europe,Ireland,Europe,63,245,7753,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/awkk-cx49
1621,LDOPIRES,1575,Lago do Pires,-42.21667,-17.95,NA,Natural Lake,Latin America,Brazil,Latin America,77,-43,11014.5,7,Radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/n31b2j
16212,LAGNEGRA,10527,Laguna Negra,-2.84844,41.99772,NA,Cirque Lake,Europe,Spain,Europe,81,-41,17314.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/aktj-rk17
16214,LAGMESAG,10528,Laguna Mesagosa,-2.81224,41.96466,NA,Mire,Europe,Spain,Europe,94,-44,12478.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/7k06-yk60
16219,BD,10530,Ballinderry,-7.68021,53.40001,NA,Natural Lake,Europe,Ireland,Europe,42,-54,10543,29,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/cwsq-1c68
1622,LEADINGT,1576,Leading Tickles,-55.47306,49.47139,NA,Glacial Scour Lake,North America,NA,North America,33,-31,12099.5,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n39h1c
16222,BLACKMTN,10531,Black Mountain Lake,-107.23672,37.84571,NA,Glacial Origin Lake,North America,United States,North America,32,8979.5,13633.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/0pre-hx18
16224,SKYPOND,10532,Sky Pond,-105.67115,40.2766,NA,Cirque Lake,North America,United States,North America,34,8841.5,14234.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/cxev-3204
16231,PERCHON,1823,Perch Lake,-77.34,46.03,NA,Glacial Origin Lake,North America,Canada,North America,69,86,11607.5,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/mf7y-nm83
16236,REDGREEN,10537,Red Green Lake,-149.68333,68.65359,NA,Glacial Origin Lake,North America,United States,North America,37,4,8452,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/hf5z-sc17
16238,TUKUTO,10538,Tukuto Lake,-157.0576,68.4891,NA,Glacial Origin Lake,North America,United States,North America,48,22,14323,11,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/r5wm-z686
1626,LEO,1579,Lac à Léonard,-65.81278,49.20778,NA,Natural Lake,North America,Canada,North America,31,539,10894,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3cm92
16271,PRESONTA,10552,Preston Lake,-79.38661,43.98306,NA,Glacial Origin Lake,North America,Canada,North America,41,-30,4095.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/pcmd-m560
1628,LESNOYE,1581,Lesnoye Lake,151.86667,59.58333,NA,Lacustrine,Asia,Russia,Asia,34,-34,16306,8,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3443s
1632,LILYAK,1585,Lily Lake,-135.4,59.2,NA,Glacial Origin Lake,North America,United States,North America,62,50,12605.5,14,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n31358
1637,LILYLKFN,1588,Lily Lake Fen,-110.31667,43.76667,NA,Fen,North America,United States,North America,24,6326.5,14389,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3c93p
1642,LITTLEOR,1592,Little Lake,-123.58764,44.16387,NA,Landslide Origin Lake,North America,United States,North America,39,260.5,19084.5,13,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3ff1x
1648,LKANNIE,1597,Lake Annie,-81.35466,27.20427,NA,Lacustrine,North America,United States,North America,58,4.5,17003,8,Radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/n32w78
1649,LKCLDSA,1598,Lake of the Clouds,-91.11546,48.13873,NA,Glacial Scour Lake,North America,United States,North America,11,8906,10600,9,Varve years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3j73j
1650,LKHOPE,1599,Lake Hope Simpson,-56.43333,52.45,NA,Lacustrine,North America,Canada,North America,51,228.5,12390,7,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3df07
1657,LONEFOX,1606,Lone Fox Lake,-119.71667,56.71667,NA,Glacial Origin Lake,North America,Canada,North America,34,-32,10929.5,7,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3h74m
1658,LONESOME,1607,Lonesome Lake,-71.70111,44.14,NA,Glacial Origin Lake,North America,United States,North America,19,515.5,12356,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3cf2p
1661,LONGSWMP,1610,Longswamp,-75.66667,40.48333,NA,Swamp,North America,United States,North America,47,-0.5,14853,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3073k
1667,LOSTPOND,1615,Lost P.,-71.25139,44.24694,NA,Glacial Origin Lake,North America,United States,North America,33,21,14959,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n36q9j
1670,LOUISEPD,1618,Louise Pond,-131.76501,52.94582,NA,Glacial Scour Lake,North America,Canada,North America,49,62,11509,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n37d23
1684,LYNNLAKE,1629,Lynn Lake,-101.04194,56.84167,NA,Mire,North America,Canada,North America,31,342,7675,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n34t76
1687,MADJAGA,1632,Lake Madjagara,120.96667,64.83333,NA,Thermokarst Lake,Asia,Russia,Asia,65,166.5,7736,7,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n35h14
1694,MALLINBO,1639,Mallin Book,-71.58333,-41.33333,NA,Mire,Latin America,Argentina,Latin America,48,280.5,15999.5,10,Calibrated radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/n3016n
1697,MANGROVE,1642,Mangrove Lake,-64.75,32.3,NA,Solution Origin Lake,North America,Bermuda,North America,66,729,9910,8,Radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/n30s80
1701,MAPLHRST,1646,Maplehurst Lake,-80.65972,43.225,NA,Lacustrine,North America,Canada,North America,54,142,14923,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n32t7k
1703,MARC,1647,Lac Marcotte,-71.42278,47.07778,NA,Natural Lake,North America,Canada,North America,42,0,12783,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3793f
1704,MARIA,1648,M Lake,-133.46667,68.26667,NA,Glacial Origin Lake,North America,Canada,North America,65,-26,13384,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n33h1h
1705,MARION,1649,Marion Lake,-122.54722,49.30833,NA,Glacial Origin Lake,North America,Canada,North America,115,54,14476,9,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3jt89
1707,MARIPOSA,1651,Mariposa Lake,-110.23333,44.15,NA,Glacial Scour Lake,North America,United States,North America,23,1,12559,5,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3f45b
1716,MAU5,1660,Sud du Lac du Noyer,-72.83778,46.78778,NA,Natural Lake,North America,Canada,North America,35,260,11419.5,6,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n38f2r
17285,GDF141,5192,Little Salt Spring,-82.23333,27.075,NA,Solution Origin Lake,North America,United States,North America,7,-23,10354.5,13,Calibrated radiocarbon years BP,intcal20,nh_zone_2,20000,Neotoma,open,10.21233/a40y-j676
17289,HESTVATN,11558,Hestvatn,-20.75611,64.00083,NA,Glacial Origin Lake,Europe,Iceland,Europe,16,1220,6173,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/t3ta-xb77
17290,VGISLHOL,11559,Vestra Gislholtsvatn,-20.53333,63.93677,NA,Glacial Origin Lake,Europe,Iceland,Europe,23,1316,5585,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/2ddx-jr94
17296,CLEVELND,11560,Lake Cleveland,-113.6522,42.3189,NA,Cirque Lake,North America,United States,North America,27,11,12774,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/w2gd-mz79
17320,IDAVAIN,11571,Idavain Lake,-156.00243,58.75139,NA,Glacial Origin Lake,North America,United States,North America,41,249.5,13836.5,12,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/wq2v-5053
17322,SNIPE,11572,Snipe Lake,-154.32255,60.61082,NA,Glacial Origin Lake,North America,United States,North America,25,2690.5,12996,8,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/bx4k-0v94
17324,IMNAVAIT,11573,Imnavait Creek,-149.36063,68.66297,NA,Bog,North America,United States,North America,24,2168.5,11938,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/w72d-bx06
17326,OILLAKE,11574,Oil Lake,-151.19194,70.28167,NA,Glacial Scour Lake,North America,United States,North America,8,4000,17952,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/j01p-4677
17328,SANDSZ,11575,Sands of Time Lake,-147.5683,66.02227,NA,Glacial Origin Lake,North America,United States,North America,31,927.5,19252,10,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/tr2m-fm40
1733,MELEZE,1677,Lac Mélèze,-126.11667,65.21667,NA,Natural Lake,North America,Canada,North America,46,-32,12983,7,Radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n34d25
17334,GL,11577,Glendalough Valley,-6.38992,52.99702,NA,Natural Lake,Europe,Ireland,Europe,144,-45,15363.5,11,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/mj04-mx52
17336,BRN,11578,Borheen Lough,-8.15353,52.37189,NA,Cirque Lake,Europe,Ireland,Europe,40,56,12689,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/9qv2-xb92
17338,SITHYLEM,11579,Sithylemenkat Lake,-151.4267,66.11176,NA,Meteorite Impact Crater,North America,United States,North America,40,1819.5,15653,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/r9wb-gz24
17344,DIHEEN,11582,Diheen,-8.17166,52.36896,NA,Natural Lake,Europe,Ireland,Europe,49,-30,746,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/c737-1334
1735,MENDOTAC,1679,Lake Mendota,-89.41667,43.1,NA,Lacustrine,North America,United States,North America,32,-8,12863.5,6,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/n3fx71
17352,WINDMILB,11585,Windmill Lake,-148.8076,63.6582,NA,Moraine Dammed Lake,North America,United States,North America,74,1574.5,13876.5,9,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/ckz2-ef80
17359,EIGHTMIL,11589,Eightmile Lake,-149.26043,63.88385,NA,Glacial Origin Lake,North America,United States,North America,14,36.5,9306.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/v0wk-b742
17368,YEHUIN,11593,Yehuin,-67.75,-54.33333,NA,Bog,Latin America,Argentina,Latin America,6,454,4746.5,6,Calibrated radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/gyh8-pb41
17371,GARIBALD,11594,Paso Garibaldi,-67.83333,-54.71667,NA,Bog,Latin America,Argentina,Latin America,41,0,13056,7,Calibrated radiocarbon years BP,SHCal20,sh_zone_1_2,20000,Neotoma,open,10.21233/cbz6-xb88
17385,WATANA,11601,Watana Triangle Pond,-148.24906,62.84226,NA,Glacial Origin Lake,North America,United States,North America,23,152,15819.5,5,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/z5j4-8v57
17391,ZAGOSKIN,11604,Zagoskin Lake,-162.11413,63.4461,NA,Explosion Crater Lake,North America,United States,North America,48,119,17766.5,14,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/6pz8-g423
17396,STEELMN,11606,Steel Lake,-94.6867,46.96784,NA,Glacial Origin Lake,North America,United States,North America,125,-50,11833,36,Calibrated radiocarbon years BP,intcal20,nh_zone_1,20000,Neotoma,open,10.21233/j12t-e851
